ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.system	p.android.externalstorage	p.android.chrome	p.android.settings	p.android.gm	p.inputmethod.latin	p.android.vending	p.process.gapps	p.notifier	p.katana	p.google	p.android.defcontainer	p.simulator	p.android.gms	p.dogalize	p.gms.persistent	p.browser.provider	p.olauncher
2018-05-11 18:08:00	359043379931766502	0.00000	13.75770	8.29725	11.09045	9.35572	13.25549	12.93865	13.40770	48.08535	0.00003	55.36284	71.84827	33.16522	55.08529	76.18280	14.96538	53.07623	41.28088	11.96577	28.97887	33.94479
2018-05-11 18:09:00	863033069630348909	1.00000	14.92894	13.41165	13.53572	13.57098	7.51607	15.46111	12.31966	45.26226	0.00490	39.35365	39.28760	56.11455	5.45627	4.14553	55.43917	13.90276	96.01502	90.45190	92.76194	84.21347
2018-05-11 18:10:00	3590433799317661800	0.00000	14.19054	11.24357	15.95695	12.22007	8.42484	16.49902	15.24032	48.09869	0.00056	48.98633	40.65443	73.70394	97.47967	95.75816	30.93221	2.33578	36.87940	88.54325	4.80845	14.41382
2018-05-11 18:11:00	8630330696303481859	0.00000	9.12034	10.82968	7.98959	10.07380	10.84619	11.54769	14.71709	68.20330	0.00038	47.53144	30.06580	22.73462	91.52488	48.77127	34.08276	70.30489	82.04108	13.90559	70.57406	48.72730
2018-05-11 18:12:00	3590433799317662428	1.00000	10.41900	9.49288	14.13242	16.34846	13.29429	15.42468	8.62968	52.70033	0.00010	51.96918	58.12973	23.20373	58.95347	19.82979	79.97952	49.93462	59.26011	99.50252	3.77719	12.16009
2018-05-11 18:13:00	863033069630348826	1.00000	11.21411	15.05805	13.85722	15.63173	14.40879	11.23656	15.35860	57.48929	0.02537	27.02373	46.04892	58.28444	28.66399	76.93294	15.10959	74.16883	59.63668	95.23861	77.51033	13.94046
2018-05-11 18:14:00	8630330696303481263	0.00000	15.77233	12.15969	16.37585	12.49772	7.40885	16.48428	18.02440	60.88084	0.00140	28.36733	75.69643	15.79459	23.50359	47.72516	66.91296	57.89986	92.57042	25.71495	94.02501	88.17183
2018-05-11 18:15:00	3590433799317661388	1.00000	10.04770	14.76253	15.14913	11.38577	14.58024	14.06073	9.99835	59.61793	0.01887	48.21130	44.50828	16.99683	37.72243	13.68727	63.50261	77.97023	8.02690	74.43415	84.21288	27.15228
2018-05-11 18:16:00	8630330696303482121	1.00000	11.48423	16.26817	17.06423	13.48565	6.85275	15.52394	11.74942	39.36339	0.08504	38.05899	49.00489	35.82707	40.41803	27.71666	13.38721	21.02046	57.15196	20.47581	1.19613	78.62794
2018-05-11 18:17:00	863033069630348149	1.00000	9.31645	11.97047	14.20094	14.35712	15.48011	14.46453	9.39759	43.48486	0.00117	39.99670	36.55148	96.10137	20.82548	15.76303	94.91873	23.44856	68.23352	35.72370	16.72090	44.13033
2018-05-11 18:18:00	3590433799317661958	1.00000	9.37237	13.08749	10.94522	15.93733	15.19432	16.26848	12.06769	52.28045	0.00354	58.01034	48.50382	13.38434	61.78226	57.10867	1.44149	98.25107	2.82590	13.97362	46.06882	5.21048
2018-05-11 18:19:00	359043379931766841	1.00000	10.37044	9.23236	14.22848	12.89362	14.45746	13.77334	12.03335	78.77866	0.00008	41.11776	67.13311	57.87350	9.23177	16.46356	93.88323	4.11084	0.32995	15.22778	5.89388	6.03609
2018-05-11 18:20:00	8630330696303482444	1.00000	9.76590	19.04999	16.63087	19.90936	14.93783	10.87473	19.04037	47.83334	1.37312	54.18555	35.57125	88.53269	50.82417	84.21088	29.23827	65.17107	87.65817	71.89871	4.66204	33.85989
2018-05-11 18:21:00	8630330696303482428	0.00000	10.51712	9.71033	13.59514	14.49872	11.41341	12.88073	11.79347	42.51420	0.00013	33.56683	34.08905	3.43663	65.20802	20.03544	48.17406	4.63638	95.90071	7.59880	26.33788	68.17952
2018-05-11 18:22:00	8630330696303481669	1.00000	9.35613	7.46519	13.98898	17.72174	13.62046	15.53170	8.09539	68.93537	0.00001	30.16152	49.04496	22.79666	80.31785	50.76018	62.02102	1.98020	33.00277	57.20872	12.47212	95.71042
2018-05-11 18:23:00	3590433799317661446	0.00000	15.51599	11.58577	15.55153	11.15753	12.01419	14.15298	13.01185	77.91361	0.00080	50.00640	45.14405	37.38941	93.14044	67.43849	25.99374	40.90109	18.55475	32.35395	54.06683	1.59803
2018-05-11 18:24:00	3590433799317661586	0.00000	13.85321	9.64280	15.21303	13.37291	16.01813	11.63602	13.88562	66.24128	0.00012	44.55072	35.37943	12.70628	61.25491	30.73425	57.73286	38.80855	59.94778	62.16019	23.03164	80.87018
2018-05-11 18:25:00	8630330696303481123	0.00000	10.84174	10.50612	8.25645	11.30324	9.37761	15.30351	11.02873	30.87212	0.00028	50.44982	36.65113	42.03602	89.31062	69.77317	48.83463	10.76308	97.80473	14.20617	49.84493	42.01256
2018-05-11 18:26:00	3590433799317661784	1.00000	10.09338	11.11959	14.35235	15.78262	15.15934	13.21265	9.93346	38.64644	0.00050	50.98795	34.60100	29.51841	77.69433	0.81353	86.54880	47.70007	18.94991	73.26927	14.12548	7.86275
2018-05-11 18:27:00	359043379931766387	1.00000	13.64446	8.95415	16.31320	10.27166	11.60518	15.19538	15.01816	37.20162	0.00006	43.50721	64.35788	42.72417	13.47385	10.21633	66.47240	14.89480	29.20964	43.87599	42.43451	20.65671
2018-05-11 18:28:00	359043379931766999	1.00000	11.55684	7.29056	16.26880	15.92011	14.04422	15.13664	9.96177	57.48329	0.00002	51.31921	53.00348	88.06722	42.09907	75.70807	69.32608	47.24120	80.48489	54.90332	33.07241	95.69449
2018-05-11 18:29:00	3590433799317662386	1.00000	13.15408	19.13731	16.75776	13.29749	13.07940	8.99265	13.37912	66.89485	1.49840	47.24700	30.36225	81.19788	18.60001	74.31856	3.45924	81.98805	4.56045	60.10243	99.10129	84.30553
2018-05-11 18:30:00	3590433799317662220	0.00000	9.87582	11.41354	10.95327	13.65239	7.25845	15.52350	10.63667	48.79572	0.00067	46.47835	43.75817	18.00165	20.65816	79.61014	7.25507	22.51564	28.59876	34.25119	4.52876	72.11141
2018-05-11 18:31:00	863033069630348016	1.00000	8.71756	14.13828	12.80804	11.34113	11.39352	14.60756	16.38390	43.33729	0.01011	33.42834	71.26392	94.14040	80.23194	15.45916	81.58828	81.35351	76.36906	49.29053	92.41127	31.42618
2018-05-11 18:32:00	3590433799317662048	1.00000	9.60132	11.13095	16.68210	16.28393	15.84748	17.27619	5.25683	36.75348	0.00050	62.49960	50.04258	81.01720	94.85136	48.29331	1.05574	71.99617	39.46505	8.76307	1.53723	11.72087
2018-05-11 18:33:00	8630330696303481388	1.00000	10.84468	7.14265	14.39236	14.46369	12.43299	14.65135	10.18725	32.58727	0.00002	49.87775	50.45882	65.66375	56.47471	55.32883	40.92506	62.82632	40.24892	9.47329	60.92143	94.43756
2018-05-11 18:34:00	3590433799317662089	1.00000	6.91699	14.60603	11.41274	13.54128	12.14983	14.93310	15.50923	40.11081	0.01614	47.23596	69.56850	64.73416	78.90456	16.81290	89.21665	90.52713	58.45767	55.18742	50.19225	23.13280
2018-05-11 18:35:00	3590433799317662154	0.00000	12.94156	11.73902	15.69042	12.04419	8.94544	15.22925	13.96621	63.07097	0.00093	56.22386	46.30925	21.87825	53.88829	85.87787	16.55228	82.18774	74.48625	27.89488	39.33472	68.78963
2018-05-11 18:36:00	863033069630348214	1.00000	8.60185	11.18610	13.21984	15.11676	10.94108	15.80833	9.29859	59.89739	0.00054	57.58361	41.40151	36.86480	21.52859	17.11690	1.99689	37.58259	27.41241	2.32327	66.43037	99.89986
2018-05-11 18:37:00	8630330696303482220	1.00000	7.24421	20.48232	15.56545	11.03735	15.27486	11.65906	13.59612	33.09963	5.75118	60.47101	54.06083	86.90106	52.38922	3.45097	8.61075	78.65445	61.12631	75.99566	79.24409	54.05969
2018-05-11 18:38:00	3590433799317661792	0.00000	10.12404	11.76033	9.55785	11.94260	11.51156	10.39155	17.52459	76.52634	0.00095	51.60264	59.50595	35.70059	82.65204	53.15962	0.99167	80.25288	74.53718	52.03775	99.22419	19.14899
2018-05-11 18:39:00	8630330696303481248	0.00000	10.22570	10.40098	9.92156	12.93179	10.94833	15.02817	13.33895	47.18556	0.00024	35.63977	39.60170	35.75899	36.87369	22.05017	51.43880	31.99758	14.26907	78.78098	25.48076	83.28388
2018-05-11 18:40:00	8630330696303482014	1.00000	9.49336	18.23343	18.04289	15.46564	13.05390	12.34969	16.03589	42.04380	0.60685	39.48218	56.18169	76.87538	29.07942	30.14710	38.26850	59.77736	49.65198	66.20323	48.64153	50.11389
2018-05-11 18:41:00	359043379931766569	1.00000	11.29753	8.97546	16.35487	14.81413	13.48360	15.51385	8.27225	59.47711	0.00007	63.69584	52.47993	29.11397	7.88993	97.99972	67.68090	49.14948	71.75853	8.00032	69.84644	38.83586
2018-05-11 18:42:00	863033069630348701	0.00000	12.75349	21.47641	20.14276	11.79970	9.40716	11.13067	9.27220	41.97865	15.54120	19.85644	57.09237	82.52098	27.62611	57.27122	16.98052	60.37781	43.49317	75.14392	95.19494	1.58374
2018-05-11 18:43:00	8630330696303482352	1.00000	10.83557	6.82100	13.64985	14.30537	13.96585	14.64275	10.64552	87.79652	0.00001	57.26729	67.72488	76.57965	22.19313	40.20267	56.88569	75.06799	71.28521	4.35416	49.85200	86.52390
2018-05-11 18:44:00	3590433799317662113	1.00000	10.24885	14.85561	13.61377	17.58920	13.48089	14.31170	15.12302	58.06176	0.02072	56.12294	49.09471	85.70068	42.13513	69.57400	63.83498	72.15536	98.77541	49.63223	85.00978	92.10493
2018-05-11 18:45:00	863033069630348958	1.00000	9.86839	10.81297	11.64753	9.91937	11.68946	13.42491	15.13213	57.67574	0.00037	58.08784	68.63582	98.42947	3.44604	11.61903	11.33317	71.23898	98.45744	10.13320	23.96120	27.90447
2018-05-11 18:46:00	3590433799317661735	1.00000	11.66171	16.24924	18.28650	15.76770	10.61765	11.99562	14.20882	40.19347	0.08344	49.04657	42.97892	68.92852	5.07751	95.51567	76.45840	81.74245	10.99151	4.17665	41.32354	70.99966
2018-05-11 18:47:00	359043379931766981	1.00000	7.97009	9.26395	14.39781	13.06385	14.65450	16.42677	6.35689	46.89435	0.00009	42.29003	57.02573	59.28914	87.65888	72.96496	9.79390	61.70843	61.53176	36.97404	83.72425	56.04563
2018-05-11 18:48:00	863033069630348248	0.00000	9.18946	11.12946	15.19138	14.90763	10.99708	15.63942	14.16512	78.40478	0.00051	65.52359	46.64891	61.42988	35.64946	25.78139	89.74842	89.72226	10.19362	0.35987	40.78289	17.31133
2018-05-11 18:49:00	8630330696303481321	1.00000	11.32479	12.60728	11.64987	15.71332	12.95284	14.17307	15.11332	78.53195	0.00220	48.51242	59.13473	19.69227	57.70726	94.81462	43.28563	45.06816	99.92678	79.75278	51.47083	66.84904
2018-05-11 18:50:00	359043379931766064	1.00000	10.41208	11.60020	12.19229	16.60158	13.90804	14.29021	15.73161	46.72649	0.00081	19.54886	59.16075	41.89303	42.69938	72.45494	55.36825	74.41668	72.76213	94.60356	66.79200	31.29883
2018-05-11 18:51:00	8630330696303481917	1.00000	14.53969	14.26954	12.84512	14.31289	10.79889	13.55885	11.13095	57.51259	0.01152	82.06947	48.25567	10.86505	70.95279	80.87385	58.88507	94.13216	29.96787	58.44293	61.82917	99.91240
2018-05-11 18:52:00	863033069630348966	1.00000	12.01727	10.64267	16.18338	11.34725	15.70776	12.42143	12.99376	78.41881	0.00031	56.63925	54.55124	76.99179	61.93289	65.64217	46.17650	63.10811	19.06961	42.31215	83.85741	82.13017
2018-05-11 18:53:00	359043379931766106	1.00000	10.56606	7.07811	12.88585	14.60221	10.21744	14.83818	9.53982	56.49579	0.00002	59.58698	60.35134	42.16006	31.63658	45.50999	59.26351	56.61424	86.12101	50.70380	98.54384	66.74306
2018-05-11 18:54:00	3590433799317661297	0.00000	13.39000	8.58006	12.96405	10.36957	11.24776	15.58156	14.54217	42.53761	0.00005	45.50447	63.90891	80.32391	79.89574	2.41135	63.38434	46.36911	87.07054	12.00579	41.26562	57.48813
2018-05-11 18:55:00	863033069630348545	1.00000	14.50916	12.17309	15.58246	10.54564	9.04525	19.02920	13.85736	66.67166	0.00142	47.79762	57.27203	43.08037	67.73102	25.88311	73.96920	85.54895	57.89668	89.42377	74.68546	6.70601
2018-05-11 18:56:00	3590433799317662386	0.00000	15.79343	10.20034	15.35105	8.28566	11.40735	15.70997	13.55202	81.75620	0.00021	64.54347	75.14907	9.62311	99.04954	71.38465	92.82403	47.00425	44.36277	53.82032	1.49100	96.63332
2018-05-11 18:57:00	359043379931766551	1.00000	13.79061	12.73700	13.48005	11.40462	6.89649	14.33673	10.75443	63.32363	0.00249	33.13643	74.74076	69.81955	78.81111	3.69039	67.83226	25.35598	42.72332	37.64447	49.59157	57.63048
2018-05-11 18:58:00	8630330696303482113	1.00000	9.73529	10.38573	12.64355	15.62873	15.73323	15.17047	10.88721	56.68365	0.00025	41.79915	39.90474	5.08544	74.01838	71.92598	22.38229	6.06070	51.85755	58.17545	87.36312	87.26550
2018-05-11 18:59:00	359043379931766122	0.00000	15.66973	10.08786	12.32679	8.69548	11.63158	13.35268	13.57663	81.13521	0.00018	30.74682	14.25023	46.33087	29.56288	84.42916	74.75887	27.07093	52.21329	86.21130	69.38994	18.40171
2018-05-11 19:00:00	3590433799317661016	0.00000	14.91578	11.03540	13.87584	10.85519	10.30400	15.85481	15.27021	66.22092	0.00046	55.09707	46.32921	69.39932	62.87489	51.60893	22.03730	96.38451	71.71081	71.12487	11.82583	39.82859
2018-05-11 19:01:00	3590433799317661313	1.00000	12.49045	9.04531	14.13006	10.77920	12.91222	12.36756	13.37118	47.65993	0.00007	75.91850	45.09272	66.79175	91.75388	19.49373	99.18182	87.79862	72.32996	91.45625	41.00445	75.24655
2018-05-11 19:02:00	3590433799317661289	0.00000	9.86895	9.80091	11.70241	12.19523	11.86328	13.93056	16.25482	50.08039	0.00014	30.54678	35.64375	83.57062	60.13083	18.32460	89.48940	47.52389	20.83679	89.48411	45.43945	25.49410
2018-05-11 19:03:00	359043379931766189	0.00000	14.58128	10.10503	11.94329	10.11850	12.39587	12.42464	12.15420	47.54680	0.00019	28.90782	33.28908	6.91993	34.52361	53.48381	11.46910	3.27062	65.30878	7.21012	88.44928	33.24204
2018-05-11 19:04:00	8630330696303482246	1.00000	12.24349	14.79146	14.73624	13.48714	10.92455	13.41808	14.36310	62.36511	0.01943	59.82497	29.68998	25.59888	76.71164	79.79026	85.72835	74.07928	81.95174	85.51337	31.13588	92.59727
2018-05-11 19:05:00	8630330696303482162	1.00000	12.40873	15.10302	16.85410	12.42013	6.78604	16.44936	13.01358	84.42505	0.02653	64.66101	63.06546	25.09949	25.47968	59.75749	63.49735	66.31002	84.68716	0.42573	69.47978	64.28227
2018-05-11 19:06:00	359043379931766932	0.00000	14.87959	10.65071	15.06315	11.31981	8.03830	15.76698	14.36579	51.34154	0.00032	66.07146	35.12432	54.30498	29.02939	94.52959	83.25286	45.87434	41.62243	98.35561	14.11573	86.53802
2018-05-11 19:07:00	863033069630348966	1.00000	9.51022	11.67752	11.97178	14.90688	13.53103	13.79509	12.16035	71.04190	0.00087	53.28172	59.01727	29.43819	90.57874	86.55806	4.58980	35.55338	77.65678	38.20518	59.68465	1.12097
2018-05-11 19:08:00	863033069630348412	1.00000	14.46318	16.67294	13.68383	10.51919	13.10202	11.94785	8.54849	52.15182	0.12747	23.00960	23.47478	87.19131	40.13744	20.08293	27.43756	5.17741	9.22803	97.52451	78.96190	43.91344
2018-05-11 19:09:00	3590433799317661461	1.00000	9.86097	13.95208	14.77267	12.29941	12.33918	14.19937	12.41039	51.00806	0.00840	58.64232	47.28389	31.44352	67.74838	24.75975	48.95550	40.78048	98.28531	82.23210	36.10541	60.24430
2018-05-11 19:10:00	359043379931766585	0.00000	11.20274	12.32351	11.07244	10.27524	11.02188	14.91129	14.30622	67.38735	0.00165	38.83075	44.81718	35.83404	30.58501	30.90236	86.38908	97.87388	94.23888	10.17381	3.47471	59.63859
2018-05-11 19:11:00	863033069630348099	1.00000	11.92604	10.98964	17.20974	13.95095	14.36558	15.06324	11.01912	41.52300	0.00044	34.77340	28.70031	89.16908	27.24313	55.95816	95.03338	37.70785	38.71286	33.89174	65.20212	93.42824
2018-05-11 19:12:00	3590433799317661131	0.00000	11.82903	10.20012	9.92609	11.39104	10.26751	15.21643	13.53127	72.14597	0.00021	50.95808	63.54706	81.66181	72.16167	55.21726	88.16446	37.21603	55.21745	54.26565	17.46497	0.08891
2018-05-11 19:13:00	359043379931766734	1.00000	19.06454	11.36127	11.06305	8.50066	12.56114	12.31984	11.60688	46.50862	0.00064	35.97599	42.36388	43.52066	57.10768	80.94168	15.74530	63.29669	77.54441	36.65687	57.93201	4.35628
2018-05-11 19:14:00	3590433799317661537	1.00000	10.80429	14.58503	9.93010	10.60462	11.32133	15.26190	11.56706	51.22534	0.01581	40.55137	66.05858	43.51173	21.35471	81.01235	23.97941	84.58007	79.88059	22.75033	87.09977	24.73519
2018-05-11 19:15:00	359043379931766254	0.00000	13.60451	12.56114	15.40404	6.96551	11.08511	16.11554	15.85030	46.88264	0.00209	47.63716	65.21116	4.34247	82.41070	43.51895	27.47337	86.74471	23.78343	49.92225	80.08351	60.44754
2018-05-11 19:16:00	359043379931766585	1.00000	10.78008	8.97648	11.73443	14.85380	13.79198	14.27130	11.87868	45.89962	0.00008	30.84131	38.58489	65.91548	91.16133	2.87597	64.62785	92.97992	94.48071	92.72025	23.35345	26.93313
2018-05-11 19:17:00	8630330696303481768	1.00000	8.26329	13.90998	17.16152	14.46694	12.77641	15.44429	14.37700	57.24088	0.00805	34.35079	64.86201	68.77720	61.27198	91.96234	42.29051	37.88252	44.53367	51.44554	18.43455	98.66509
2018-05-11 19:18:00	3590433799317662006	1.00000	8.16422	15.57880	16.25060	13.71533	14.57508	12.97266	14.31876	49.10662	0.04268	38.95262	49.40322	42.59979	21.59861	50.99838	18.49560	66.37091	64.19343	44.70060	66.60867	88.96525
2018-05-11 19:19:00	3590433799317662337	0.00000	14.41638	11.64742	13.54503	11.24534	6.70997	16.44586	13.73430	62.35115	0.00085	35.39677	57.77788	86.97358	54.73627	53.46338	63.91021	37.39743	75.99739	73.34115	80.12316	63.20441
2018-05-11 19:20:00	3590433799317662139	0.00000	10.73318	12.00279	12.62939	13.89186	10.64516	12.05076	11.86735	66.08557	0.00120	38.88423	63.84103	29.46041	17.52855	69.70255	25.65474	64.11510	20.55908	23.19405	14.78767	89.69085
2018-05-11 19:21:00	863033069630348214	0.00000	8.62940	7.09424	9.27247	8.56539	11.55779	15.44093	12.70801	53.63483	0.00002	32.59253	47.48355	66.82937	21.80391	65.16621	94.98411	22.71853	46.47811	89.19136	73.13058	98.48056
2018-05-11 19:22:00	8630330696303481842	1.00000	10.45025	10.89588	13.41723	18.47722	9.45899	17.08776	13.28805	78.36192	0.00040	60.22025	46.34329	29.20215	26.06312	17.79659	68.06964	55.17364	2.08704	61.21270	2.37165	23.58773
2018-05-11 19:23:00	8630330696303482196	1.00000	11.09001	13.25410	14.00941	14.45352	12.26404	13.14344	13.94212	38.78290	0.00418	47.25634	50.96918	41.17459	92.04923	32.31355	57.85605	63.82387	76.32787	67.17010	60.22793	94.65711
2018-05-11 19:24:00	8630330696303482170	1.00000	8.98931	11.77477	11.86890	16.93235	13.40641	14.12242	12.50455	30.69479	0.00096	29.21856	65.22804	73.81426	40.93459	16.37436	30.36259	27.76181	54.11958	28.40039	26.61111	90.99606
2018-05-11 19:25:00	8630330696303481438	0.00000	13.40732	8.04177	13.42490	10.75967	14.66918	10.31517	14.38508	30.07699	0.00003	55.20122	35.21985	33.05239	53.15141	9.96179	24.13439	72.58821	47.11804	31.38363	48.82586	7.74995
2018-05-11 19:26:00	3590433799317661636	1.00000	8.53534	13.96563	10.92860	14.88867	12.12849	12.69915	12.12770	71.17463	0.00851	46.34055	43.00249	52.41907	69.29724	72.80458	25.49980	15.99160	96.86600	93.06993	33.53678	73.62034
2018-05-11 19:27:00	3590433799317661263	0.00000	16.25337	10.78701	12.20984	7.15204	10.35949	14.60400	12.55677	44.15264	0.00037	35.26587	53.40427	21.21882	74.83023	2.70231	87.92864	62.98039	22.82135	62.67409	81.90962	42.97821
2018-05-11 19:28:00	8630330696303481065	1.00000	13.38001	8.32972	15.26247	12.81953	11.05119	13.82358	10.76709	33.91613	0.00003	35.73398	24.08091	74.52628	10.35673	2.81907	54.86108	65.07154	95.16773	12.02106	26.68324	12.38530
2018-05-11 19:29:00	3590433799317661628	1.00000	9.57054	14.50905	15.34178	16.43950	11.57222	11.73745	16.95923	53.28197	0.01465	35.09247	46.35251	46.60541	31.53198	1.81374	8.03786	70.32971	1.87733	38.46663	13.91542	58.04584
2018-05-11 19:30:00	3590433799317661859	1.00000	9.06825	12.77008	14.76498	13.95331	15.28636	15.55473	8.24844	60.21297	0.00258	60.51060	46.99736	90.28688	41.50938	77.93473	15.16016	55.09164	84.41287	24.21456	5.82852	38.26927
2018-05-11 19:31:00	8630330696303481818	1.00000	11.75611	13.33994	15.28602	18.48738	9.35751	15.47410	15.79733	49.03583	0.00455	53.43908	41.75895	68.49026	53.16730	36.89402	14.29339	39.30903	67.27604	76.86484	76.53842	69.87742
2018-05-11 19:32:00	8630330696303481586	0.00000	12.21692	10.99563	11.12026	12.29489	10.72746	15.10377	13.57619	58.10197	0.00044	55.46998	53.79496	9.30576	92.57711	80.70900	65.45445	37.07053	52.79413	65.95904	94.29711	43.03533
2018-05-11 19:33:00	3590433799317662444	1.00000	9.09011	10.47080	6.36530	10.29848	9.66062	10.44818	14.53562	56.91805	0.00027	45.97415	53.19975	61.12455	37.81200	75.32273	24.18762	37.30636	86.87333	73.75064	33.14116	81.27792
2018-05-11 19:34:00	359043379931766635	0.00000	9.90056	11.09892	12.08965	10.89792	11.47328	15.41955	14.72656	34.29320	0.00050	30.47791	45.04458	15.76635	19.22453	8.98550	33.01920	21.47454	11.00552	35.81718	83.90730	94.75875
2018-05-11 19:35:00	8630330696303482113	1.00000	8.72009	10.55573	13.04337	19.93461	16.32647	15.36965	8.62625	68.20477	0.00030	23.80398	40.49300	10.12355	3.42012	9.38927	27.80325	9.22313	39.89603	31.81033	13.44847	24.02165
2018-05-11 19:36:00	863033069630348842	0.00000	10.91646	12.85224	9.68615	10.55923	10.63871	13.12312	15.46811	56.07802	0.00280	58.12027	71.69284	0.05705	9.99063	76.96760	73.91111	11.58079	14.98445	48.24885	27.77479	39.39472
2018-05-11 19:37:00	8630330696303481586	0.00000	10.80228	10.21270	11.55897	10.35889	12.86919	13.08083	16.65061	75.87099	0.00021	57.24187	53.34298	74.37834	58.55983	13.16164	76.48726	30.55690	87.92675	71.80449	47.09130	85.99864
2018-05-11 19:38:00	8630330696303481115	1.00000	10.02783	10.55876	13.54063	12.91795	13.14940	14.16135	11.49120	51.41448	0.00028	46.27413	35.84608	68.47347	65.60195	94.37430	82.12868	58.21333	13.76285	93.20655	65.95072	25.55497
