,mwra
46621,1.0
37506,0.0
39072,1.0
39171,1.0
33491,0.0
43281,0.0
33175,0.0
34487,1.0
26236,1.0
6203,1.0
17785,0.0
19061,1.0
11063,1.0
39312,1.0
2392,1.0
45181,1.0
46624,1.0
35780,0.0
32,1.0
8100,0.0
3576,1.0
46312,0.0
18877,1.0
41291,0.0
38719,0.0
7717,1.0
19180,1.0
20995,1.0
40883,1.0
32609,0.0
72,1.0
9594,1.0
1461,0.0
19369,0.0
33570,0.0
32417,1.0
10340,1.0
20257,1.0
11369,1.0
1325,0.0
37331,1.0
43338,1.0
39889,0.0
18632,1.0
34434,1.0
27321,1.0
37938,0.0
8361,1.0
13138,1.0
2500,1.0
2793,1.0
25760,1.0
36985,0.0
39501,1.0
44961,0.0
19004,1.0
16283,0.0
5797,0.0
28402,0.0
40777,0.0
34572,1.0
10372,1.0
41879,0.0
45167,0.0
1821,1.0
40429,0.0
21150,1.0
8774,1.0
22026,0.0
24558,1.0
3497,0.0
19752,1.0
8956,0.0
28288,1.0
22505,1.0
9326,0.0
34452,1.0
40015,1.0
31199,1.0
6220,0.0
26710,0.0
757,0.0
7806,1.0
14797,1.0
9622,1.0
18993,1.0
6338,1.0
6905,0.0
11071,1.0
40689,1.0
33157,1.0
24153,0.0
28401,0.0
43127,0.0
15939,1.0
12670,0.0
3572,1.0
40064,1.0
46840,1.0
45553,0.0
35706,1.0
37915,0.0
32831,1.0
13570,1.0
29056,1.0
27341,0.0
4487,0.0
9262,0.0
45027,1.0
13446,0.0
21464,1.0
28502,1.0
30781,1.0
30432,0.0
17108,0.0
33605,1.0
1865,1.0
9310,1.0
19818,1.0
20960,1.0
4462,1.0
43118,1.0
921,1.0
46447,1.0
4328,1.0
40436,1.0
5059,0.0
47934,1.0
7073,0.0
37090,0.0
580,1.0
11354,1.0
37716,0.0
14793,1.0
10144,0.0
22027,0.0
41280,1.0
23641,1.0
25875,0.0
32034,1.0
14967,1.0
33875,0.0
3672,1.0
26196,1.0
20776,0.0
24616,1.0
637,1.0
29404,0.0
20606,1.0
30132,0.0
16955,0.0
20122,1.0
31811,1.0
42993,1.0
1258,1.0
22899,0.0
46603,1.0
25158,0.0
43054,0.0
8465,0.0
39841,1.0
5900,1.0
11776,1.0
26202,0.0
39570,0.0
45371,0.0
46549,1.0
44559,0.0
26767,0.0
3171,0.0
30989,1.0
41462,0.0
31569,0.0
13992,1.0
25381,1.0
43352,1.0
36325,1.0
5846,0.0
43552,1.0
39644,1.0
10910,1.0
9835,0.0
41147,0.0
3887,1.0
1460,0.0
30457,1.0
6652,1.0
14753,0.0
38611,0.0
21141,0.0
29423,0.0
14959,1.0
47550,1.0
26836,0.0
32669,1.0
45233,1.0
2675,0.0
7935,1.0
15094,0.0
16556,0.0
41138,1.0
40396,1.0
36215,1.0
22951,1.0
31072,1.0
21759,1.0
7832,0.0
4353,0.0
4930,0.0
8423,1.0
5721,1.0
45873,1.0
38766,1.0
26839,1.0
37319,1.0
15921,0.0
27322,1.0
47776,1.0
29099,1.0
11967,0.0
41278,0.0
31365,0.0
12170,1.0
24790,1.0
24992,0.0
5839,0.0
39130,1.0
22552,0.0
6490,1.0
15293,1.0
32582,1.0
31657,0.0
46110,1.0
27725,0.0
26835,1.0
21961,1.0
18696,0.0
4517,0.0
20752,0.0
42724,0.0
35350,0.0
21511,1.0
42060,0.0
1438,0.0
24219,1.0
31596,0.0
15915,0.0
15090,1.0
35413,0.0
25813,0.0
30335,0.0
21226,1.0
39606,1.0
37748,1.0
23603,0.0
36861,0.0
22124,1.0
21866,1.0
4094,1.0
44519,0.0
42163,1.0
33437,1.0
28775,1.0
44479,1.0
46414,1.0
3531,1.0
48215,1.0
17465,1.0
40408,0.0
15580,1.0
34183,1.0
34757,0.0
5111,1.0
5340,0.0
24254,1.0
14762,0.0
6930,0.0
33490,1.0
7139,1.0
6973,1.0
30241,0.0
14503,1.0
46552,0.0
12794,0.0
20278,1.0
24788,1.0
29816,0.0
32861,1.0
1354,1.0
14038,0.0
46384,0.0
4934,0.0
8046,1.0
42114,1.0
26023,0.0
12345,1.0
11135,1.0
46486,0.0
1567,1.0
24305,0.0
34107,0.0
15586,1.0
43029,1.0
11266,0.0
7288,0.0
16983,1.0
23506,0.0
24991,0.0
27930,0.0
15766,1.0
36335,1.0
7216,1.0
47127,1.0
9659,0.0
5792,0.0
45566,1.0
12643,1.0
27574,1.0
27035,1.0
46566,0.0
16763,0.0
38710,0.0
20334,0.0
27199,0.0
18779,1.0
4124,1.0
46970,1.0
22435,0.0
9119,0.0
21294,0.0
43380,0.0
8428,1.0
14985,1.0
17923,1.0
14619,1.0
26809,1.0
16783,1.0
27240,1.0
43579,0.0
30290,0.0
23439,1.0
13378,1.0
47660,1.0
2503,0.0
11817,1.0
40705,0.0
9770,0.0
25967,0.0
34715,1.0
12252,1.0
47544,1.0
29433,1.0
25992,1.0
47520,1.0
17870,1.0
40990,0.0
13679,1.0
42158,1.0
26468,1.0
28642,1.0
32893,0.0
44568,1.0
9869,0.0
7541,1.0
9203,1.0
21755,1.0
41301,1.0
40816,1.0
20891,1.0
2422,0.0
47788,1.0
467,0.0
1688,1.0
30840,1.0
41398,0.0
48223,1.0
19428,0.0
11352,1.0
41087,1.0
27120,1.0
7782,0.0
8623,1.0
27053,1.0
29233,1.0
693,1.0
16791,1.0
24809,0.0
14309,1.0
27106,1.0
34628,1.0
37597,0.0
10674,1.0
44730,0.0
38199,1.0
47722,0.0
16076,1.0
45123,1.0
4354,0.0
16561,1.0
15344,1.0
33632,1.0
48291,1.0
40601,1.0
413,1.0
295,1.0
5828,1.0
47623,1.0
38094,1.0
41682,1.0
27112,1.0
3892,0.0
2134,0.0
5244,1.0
43434,1.0
34992,0.0
34573,1.0
35162,1.0
13106,0.0
8576,0.0
28859,1.0
5885,0.0
12382,1.0
5376,1.0
24033,0.0
36871,0.0
8289,1.0
4049,1.0
35300,0.0
16223,0.0
25371,1.0
44855,1.0
43712,1.0
43376,1.0
5811,0.0
45592,1.0
20742,1.0
36637,0.0
30925,1.0
15840,1.0
35751,0.0
42365,0.0
7958,0.0
2474,1.0
20887,1.0
28317,1.0
43002,1.0
20526,0.0
10947,1.0
38606,1.0
36193,1.0
9197,1.0
2640,0.0
16546,1.0
26301,0.0
42061,0.0
40891,1.0
37110,0.0
87,1.0
27768,0.0
11565,1.0
22141,0.0
14253,0.0
18319,1.0
10654,0.0
36764,1.0
27437,1.0
25443,1.0
18732,1.0
36840,0.0
27601,1.0
35649,1.0
2483,0.0
2938,1.0
32407,1.0
36922,1.0
46323,0.0
35789,0.0
10760,1.0
36996,1.0
10909,1.0
17710,0.0
19693,1.0
22799,0.0
12872,0.0
27478,1.0
8654,0.0
35160,0.0
23102,1.0
7621,0.0
38726,1.0
14811,0.0
43584,1.0
4074,1.0
37267,0.0
44649,1.0
5918,0.0
44567,1.0
33610,0.0
15918,1.0
15677,1.0
1648,1.0
46635,0.0
40100,1.0
34298,1.0
37421,1.0
5743,1.0
33938,0.0
43927,0.0
6678,1.0
37476,1.0
36206,1.0
6097,1.0
42947,0.0
22305,0.0
5200,1.0
35112,1.0
9345,1.0
30322,1.0
15880,1.0
40217,1.0
35608,1.0
33258,1.0
5305,0.0
25433,0.0
40366,1.0
36999,1.0
38919,1.0
5617,1.0
11152,0.0
26445,1.0
19202,0.0
42086,0.0
11316,1.0
17916,1.0
17814,0.0
13209,0.0
2529,1.0
14251,1.0
42433,0.0
30633,0.0
27881,0.0
22851,0.0
12396,1.0
43067,1.0
6448,1.0
24030,0.0
2330,0.0
2326,0.0
21305,0.0
47756,0.0
40476,0.0
43509,1.0
29129,1.0
44930,1.0
38074,1.0
16411,1.0
22497,0.0
42403,1.0
35857,1.0
34424,1.0
17409,1.0
445,1.0
3323,0.0
36529,1.0
31261,0.0
31905,1.0
33581,1.0
12956,1.0
17546,0.0
36063,0.0
30300,1.0
5849,0.0
2922,1.0
23753,0.0
34261,1.0
45435,0.0
36601,0.0
17603,0.0
12247,1.0
4527,1.0
862,0.0
16053,1.0
27394,1.0
12552,1.0
47466,0.0
44791,0.0
27979,1.0
39738,1.0
28711,0.0
25175,1.0
14982,1.0
39624,1.0
32717,1.0
40918,1.0
3683,1.0
40973,0.0
31207,1.0
46696,0.0
21941,1.0
27187,1.0
4116,1.0
17619,0.0
8444,0.0
29147,0.0
38560,1.0
23354,1.0
10895,1.0
26914,0.0
16670,1.0
7584,0.0
6846,1.0
20069,1.0
14727,1.0
25575,0.0
27264,1.0
293,1.0
25436,1.0
38195,1.0
47874,0.0
2728,0.0
15552,0.0
17238,0.0
32308,1.0
33633,0.0
31724,1.0
29477,0.0
10262,1.0
36131,1.0
22184,1.0
45419,1.0
31563,0.0
16147,0.0
15680,1.0
9729,1.0
29651,1.0
12769,0.0
8813,1.0
9710,1.0
35637,0.0
31114,1.0
28591,1.0
12645,1.0
34835,0.0
46079,1.0
19266,0.0
24359,1.0
29946,0.0
23371,1.0
8826,1.0
10939,0.0
39260,1.0
40717,0.0
33275,1.0
17970,1.0
29466,0.0
37916,0.0
38096,1.0
11535,1.0
28395,1.0
659,0.0
26374,0.0
30608,1.0
5830,1.0
26230,1.0
5785,0.0
8088,1.0
34086,0.0
22217,0.0
19319,0.0
31069,1.0
21819,0.0
10399,1.0
13622,0.0
22810,1.0
31045,1.0
5781,0.0
20558,1.0
25312,1.0
44786,0.0
28304,1.0
21559,0.0
2066,0.0
29568,1.0
1071,0.0
7076,1.0
16234,0.0
13241,1.0
30493,1.0
38634,0.0
32618,0.0
46773,0.0
40114,0.0
40851,0.0
44956,0.0
9958,1.0
17621,0.0
23828,0.0
21614,0.0
20881,0.0
19844,1.0
36852,1.0
3878,1.0
4980,1.0
24617,1.0
12798,1.0
30299,0.0
29784,1.0
17123,0.0
11800,1.0
29324,1.0
33552,0.0
45071,0.0
18962,0.0
28050,0.0
28387,0.0
17507,0.0
20902,1.0
13768,1.0
39626,1.0
2569,1.0
2223,1.0
34240,0.0
32238,1.0
79,1.0
44116,0.0
40580,0.0
10777,0.0
4626,1.0
1479,0.0
16481,1.0
46392,0.0
36797,1.0
20189,1.0
35339,1.0
45885,0.0
3372,0.0
16474,1.0
25106,1.0
28707,0.0
11985,0.0
26597,0.0
22645,1.0
23611,0.0
42873,1.0
18497,0.0
42681,1.0
25281,1.0
6303,0.0
14659,1.0
18426,0.0
36407,0.0
20328,1.0
12534,1.0
26807,0.0
43168,0.0
1151,0.0
11150,1.0
1556,1.0
32416,1.0
22097,1.0
40028,0.0
23755,1.0
42165,0.0
771,1.0
29064,0.0
27142,1.0
9278,1.0
15076,1.0
32527,1.0
4166,0.0
26578,1.0
45868,0.0
34385,1.0
9005,0.0
29355,1.0
46706,1.0
15535,1.0
39270,1.0
27973,0.0
23537,1.0
33053,1.0
38076,1.0
34074,0.0
42265,1.0
16024,1.0
45635,1.0
28668,1.0
31460,0.0
24265,0.0
11366,1.0
5272,1.0
11771,0.0
39697,1.0
8396,0.0
45061,1.0
14509,1.0
5848,0.0
30945,0.0
15249,1.0
28688,1.0
10862,0.0
37620,1.0
3405,0.0
12130,0.0
13181,1.0
25412,0.0
17954,0.0
33534,1.0
27047,1.0
11923,0.0
24182,1.0
7749,1.0
40729,1.0
4113,1.0
21710,1.0
47366,0.0
2470,1.0
7163,1.0
42160,1.0
18150,1.0
10271,1.0
37060,1.0
9140,1.0
19865,0.0
30441,0.0
26766,0.0
17741,1.0
42678,0.0
39489,1.0
32663,1.0
4743,0.0
29727,0.0
7101,0.0
26104,1.0
44531,1.0
17705,0.0
10961,1.0
24098,0.0
32862,0.0
3485,1.0
34428,0.0
18289,1.0
4007,0.0
39362,1.0
31809,1.0
33343,1.0
9325,0.0
31221,0.0
39249,1.0
11214,1.0
39319,1.0
20105,1.0
7608,0.0
41522,1.0
4313,1.0
12523,1.0
6409,0.0
25972,0.0
2778,1.0
4154,0.0
17219,1.0
3898,1.0
19521,0.0
10052,1.0
39950,0.0
43595,0.0
24498,0.0
24232,1.0
9177,1.0
16708,0.0
42622,1.0
35290,1.0
39470,0.0
18724,1.0
46025,0.0
4192,1.0
48127,1.0
21667,1.0
15085,0.0
17689,1.0
28256,0.0
26802,1.0
9515,1.0
11301,1.0
18222,1.0
20577,1.0
10219,1.0
31734,0.0
32387,1.0
13603,1.0
16771,0.0
24603,0.0
1358,1.0
23976,0.0
48145,0.0
40365,1.0
3602,1.0
44191,0.0
28140,0.0
7307,0.0
6079,0.0
449,1.0
5364,0.0
3903,1.0
36604,0.0
18857,1.0
31215,1.0
4539,1.0
45189,1.0
36297,0.0
19472,0.0
37551,0.0
39138,1.0
20329,1.0
35982,1.0
10257,0.0
31765,0.0
9636,1.0
14234,1.0
1372,1.0
2753,1.0
28950,1.0
47767,1.0
24552,1.0
12814,1.0
3335,1.0
26897,0.0
4456,1.0
11134,1.0
4609,1.0
43889,1.0
732,0.0
19884,0.0
7143,1.0
42473,0.0
15077,1.0
19823,0.0
25623,0.0
38203,1.0
1663,1.0
31755,0.0
19667,0.0
48131,1.0
24369,1.0
44611,0.0
7596,0.0
44948,1.0
13274,1.0
11377,1.0
32008,1.0
32149,0.0
28051,0.0
47463,0.0
28792,1.0
37724,0.0
43211,1.0
12084,0.0
43542,1.0
2906,1.0
6092,1.0
8257,0.0
21661,0.0
973,1.0
6993,0.0
37894,1.0
29135,1.0
21552,1.0
6497,0.0
3090,0.0
23820,0.0
10434,0.0
5479,0.0
42786,1.0
27819,0.0
14343,0.0
16136,1.0
12072,0.0
25767,0.0
20709,1.0
2506,0.0
17604,0.0
18089,1.0
44275,1.0
21815,1.0
15436,0.0
29817,0.0
25052,1.0
25580,0.0
38971,1.0
48169,0.0
17606,1.0
33838,0.0
46347,1.0
24674,1.0
11304,0.0
45870,1.0
1314,0.0
10025,1.0
15587,1.0
45490,0.0
2777,1.0
13258,1.0
16937,0.0
5112,0.0
3759,1.0
44767,1.0
8632,0.0
10486,1.0
9352,1.0
2945,0.0
26231,1.0
19801,1.0
46528,0.0
11328,0.0
42861,1.0
3156,0.0
38152,0.0
34224,1.0
14548,0.0
40027,0.0
27868,0.0
18369,0.0
4829,0.0
30211,1.0
31549,0.0
10037,0.0
5294,0.0
38144,0.0
29269,0.0
31720,0.0
1335,0.0
9368,0.0
2872,0.0
34589,1.0
44653,0.0
36496,1.0
41864,1.0
23159,1.0
47765,1.0
39992,1.0
43523,1.0
25319,1.0
30113,1.0
34935,1.0
12992,1.0
12366,0.0
25367,1.0
36443,1.0
45211,0.0
31888,0.0
38145,0.0
1101,0.0
20115,0.0
19332,0.0
13011,1.0
4441,1.0
19064,1.0
13300,0.0
19450,0.0
1957,1.0
22397,0.0
46451,1.0
40192,0.0
5578,1.0
38851,0.0
29593,1.0
47158,1.0
43485,0.0
20270,0.0
33549,0.0
19409,1.0
38528,1.0
7517,1.0
39907,0.0
29485,1.0
2699,1.0
19721,1.0
9002,0.0
36385,0.0
613,1.0
4126,1.0
46939,0.0
2354,1.0
31751,0.0
8301,1.0
22791,0.0
20851,0.0
9143,0.0
46333,1.0
39963,1.0
42429,0.0
29771,1.0
11061,1.0
10321,1.0
44071,1.0
19178,1.0
5983,1.0
44748,1.0
39953,0.0
27015,1.0
37047,0.0
14726,1.0
7413,1.0
16976,1.0
16143,0.0
33965,0.0
15285,1.0
31959,0.0
5380,1.0
34071,0.0
7184,1.0
3965,0.0
22573,1.0
29997,0.0
19410,1.0
6844,1.0
32771,0.0
28336,1.0
23262,1.0
14923,1.0
18225,1.0
32749,1.0
3484,1.0
11408,1.0
38899,1.0
3415,1.0
38848,0.0
23560,0.0
35938,1.0
29481,0.0
39016,1.0
5428,1.0
41508,0.0
42722,1.0
34173,1.0
36816,1.0
39793,1.0
36513,1.0
25155,1.0
48194,0.0
27410,0.0
18839,0.0
14491,0.0
21192,0.0
11145,1.0
25329,1.0
16521,1.0
30407,0.0
15760,1.0
25358,0.0
29569,1.0
40938,0.0
37639,1.0
44758,1.0
47246,0.0
33964,0.0
9483,1.0
22568,1.0
7048,1.0
25688,1.0
9754,1.0
14937,1.0
5459,0.0
20236,1.0
45416,1.0
47964,0.0
5171,1.0
43169,0.0
12102,1.0
25980,0.0
4022,1.0
6864,1.0
7874,0.0
19074,0.0
14800,0.0
6369,1.0
17651,1.0
6927,1.0
792,1.0
25664,0.0
16197,0.0
37780,0.0
6827,1.0
30190,0.0
27071,1.0
24357,1.0
23754,0.0
1933,0.0
22565,1.0
15579,1.0
17584,1.0
1244,1.0
43640,0.0
18668,1.0
43900,1.0
45469,1.0
1776,1.0
4629,1.0
25293,1.0
26667,1.0
26436,1.0
25676,1.0
35738,1.0
29858,0.0
34880,0.0
15287,1.0
25756,1.0
381,1.0
37417,1.0
508,1.0
46750,0.0
9868,0.0
36809,0.0
27254,1.0
477,1.0
15465,1.0
28609,0.0
43591,0.0
16057,1.0
8089,1.0
28014,0.0
48078,1.0
23999,1.0
17652,0.0
3824,1.0
47849,0.0
8198,1.0
8039,0.0
43749,1.0
16824,1.0
40892,1.0
46376,0.0
45306,0.0
30085,1.0
34830,0.0
39857,1.0
6537,1.0
42334,0.0
9950,1.0
37199,1.0
22699,0.0
11075,0.0
19406,1.0
39419,1.0
48070,1.0
24367,1.0
29270,0.0
40170,0.0
888,1.0
8441,0.0
16895,0.0
7649,0.0
39878,1.0
44388,0.0
6653,1.0
17541,0.0
14912,1.0
43051,0.0
21319,1.0
2668,1.0
37365,1.0
7551,1.0
34563,1.0
44550,1.0
36667,0.0
42370,0.0
18165,1.0
31300,1.0
12417,1.0
24737,1.0
3143,1.0
38953,0.0
3325,1.0
12308,1.0
8854,0.0
6283,1.0
47547,1.0
21655,1.0
41000,1.0
15667,1.0
1254,1.0
26493,1.0
35466,1.0
7496,1.0
34200,1.0
10817,0.0
37074,1.0
31558,0.0
1854,1.0
3682,1.0
8086,1.0
31399,0.0
13961,0.0
23693,0.0
44267,0.0
38821,1.0
42419,1.0
46321,1.0
46322,1.0
35635,0.0
12930,0.0
16732,0.0
12813,1.0
44006,0.0
8268,1.0
18630,1.0
43096,1.0
26658,1.0
14949,1.0
13758,0.0
32483,0.0
3900,1.0
543,1.0
45040,0.0
46721,1.0
30291,0.0
48103,1.0
10819,0.0
16236,0.0
40578,0.0
16919,1.0
12455,1.0
26472,0.0
41443,1.0
823,0.0
17596,1.0
17580,0.0
29026,1.0
34978,0.0
12621,1.0
35788,0.0
46649,1.0
37675,0.0
17328,1.0
35482,0.0
25397,0.0
36695,0.0
37547,1.0
22065,0.0
37742,0.0
44952,1.0
13487,0.0
30029,1.0
16782,1.0
36717,1.0
13003,0.0
32982,1.0
605,0.0
46780,1.0
16745,0.0
9217,1.0
22561,1.0
1326,0.0
3870,0.0
12796,0.0
17635,1.0
6577,0.0
33344,1.0
12217,0.0
29559,0.0
35302,0.0
20615,0.0
30110,0.0
44173,1.0
25733,1.0
32102,0.0
4366,0.0
19089,1.0
3476,0.0
18905,1.0
6376,0.0
24355,1.0
16844,0.0
34334,1.0
18201,1.0
6959,1.0
32426,0.0
14248,0.0
6932,1.0
28963,0.0
39910,0.0
43045,1.0
44321,0.0
46893,1.0
4075,1.0
40230,1.0
34665,0.0
19010,0.0
19322,1.0
33484,1.0
43566,0.0
13337,0.0
22452,1.0
19629,1.0
40792,1.0
41199,1.0
25041,1.0
15448,1.0
40607,1.0
37515,1.0
35204,1.0
8583,1.0
28936,1.0
38242,1.0
25418,1.0
18518,1.0
20739,1.0
38051,1.0
10239,1.0
2193,1.0
48183,0.0
48365,1.0
38912,0.0
47027,1.0
7622,0.0
23461,1.0
43931,0.0
16512,1.0
27508,0.0
12873,0.0
31286,1.0
39487,0.0
16289,0.0
41703,1.0
31807,1.0
9297,0.0
12282,1.0
5717,1.0
37373,1.0
2669,1.0
30566,0.0
27977,1.0
26621,0.0
46229,1.0
34002,1.0
45009,1.0
16175,1.0
4838,0.0
43984,1.0
6125,0.0
27256,1.0
10792,0.0
19691,1.0
20748,1.0
27421,1.0
10818,0.0
26804,1.0
5151,0.0
16775,0.0
36769,0.0
36633,0.0
12399,0.0
33959,0.0
7097,0.0
42505,0.0
45537,0.0
47720,0.0
35977,0.0
43032,1.0
28367,0.0
2184,0.0
3487,1.0
22329,1.0
6732,1.0
42747,1.0
4073,1.0
6162,1.0
33153,0.0
9651,1.0
28704,0.0
1037,1.0
2045,1.0
43605,1.0
24589,0.0
5833,1.0
4770,1.0
23531,0.0
30899,1.0
4174,1.0
28984,1.0
9656,0.0
9409,1.0
36466,1.0
39737,1.0
47013,1.0
19864,0.0
36448,1.0
12775,1.0
25850,1.0
33658,1.0
2262,0.0
19475,1.0
42131,1.0
31856,1.0
40330,0.0
3331,1.0
34920,1.0
11840,0.0
12789,0.0
46417,0.0
43079,0.0
4315,1.0
5615,1.0
47781,1.0
24085,1.0
46483,1.0
21760,0.0
15982,1.0
19373,0.0
25602,1.0
34555,1.0
23553,1.0
4909,1.0
48119,0.0
35212,1.0
5412,0.0
36337,1.0
13839,1.0
15975,1.0
25960,0.0
46570,1.0
11571,0.0
8598,1.0
38654,0.0
37807,0.0
27737,1.0
20614,0.0
28922,1.0
21744,1.0
7019,1.0
38054,1.0
15839,1.0
34047,0.0
13381,1.0
44392,0.0
38670,0.0
33482,1.0
42166,0.0
26235,1.0
39672,1.0
32445,1.0
5992,1.0
10987,1.0
1579,0.0
19352,1.0
14795,1.0
42012,0.0
25061,1.0
17788,1.0
21931,1.0
23428,0.0
19514,1.0
7735,1.0
46846,0.0
44458,0.0
42241,1.0
18075,1.0
32701,1.0
28223,0.0
47763,1.0
22160,1.0
11059,0.0
23379,1.0
29399,1.0
658,0.0
31539,0.0
24619,1.0
6205,1.0
43858,0.0
34438,0.0
27780,1.0
41912,1.0
20396,1.0
12078,0.0
17628,0.0
28558,1.0
16933,0.0
19050,1.0
23518,0.0
3131,1.0
40240,1.0
45678,1.0
48172,0.0
34458,1.0
41289,1.0
31369,1.0
37883,0.0
14411,1.0
41154,1.0
34897,1.0
1203,1.0
29653,1.0
43758,1.0
40551,1.0
14569,1.0
22040,1.0
22310,0.0
40556,0.0
13960,1.0
6345,1.0
39546,0.0
32086,1.0
18212,0.0
15380,1.0
34078,1.0
48266,1.0
32603,0.0
21883,1.0
44686,1.0
48219,1.0
35717,1.0
31217,1.0
14970,0.0
10971,1.0
36798,1.0
24987,0.0
16368,1.0
19562,0.0
41284,0.0
11581,0.0
47099,1.0
7454,1.0
45668,0.0
23353,1.0
8464,0.0
40231,0.0
10952,1.0
22555,0.0
25038,1.0
20184,1.0
39925,0.0
12385,1.0
30023,1.0
23375,0.0
16881,0.0
11297,0.0
34374,0.0
48090,0.0
40735,0.0
4307,1.0
34174,1.0
28958,1.0
40407,0.0
21803,1.0
40026,0.0
35034,1.0
12960,0.0
17504,0.0
14362,0.0
29082,1.0
24450,0.0
12074,0.0
30684,1.0
18567,0.0
2391,1.0
27175,1.0
14962,1.0
35306,1.0
33647,0.0
9050,1.0
1501,0.0
38300,1.0
1222,0.0
5902,0.0
11230,1.0
15749,1.0
8766,1.0
2154,1.0
12400,1.0
7259,1.0
47764,1.0
34216,0.0
18682,1.0
34538,1.0
36148,1.0
1803,0.0
8977,0.0
27444,1.0
14214,0.0
8948,1.0
13383,1.0
21551,1.0
6030,0.0
30162,1.0
31502,0.0
33206,1.0
19529,0.0
6141,1.0
26108,0.0
26290,1.0
12442,1.0
27409,0.0
205,1.0
45011,1.0
26547,0.0
9983,1.0
18014,1.0
33981,1.0
43875,1.0
27244,1.0
7595,0.0
21654,1.0
44944,1.0
5701,1.0
15923,1.0
16689,0.0
31445,0.0
38592,0.0
17389,0.0
42362,0.0
5518,1.0
2771,1.0
39359,1.0
17391,0.0
18655,0.0
22389,0.0
38335,1.0
16762,0.0
10288,1.0
47073,1.0
23758,1.0
8109,1.0
28932,1.0
47690,0.0
2339,1.0
36864,0.0
9508,0.0
31395,1.0
34508,1.0
31574,1.0
12401,1.0
12844,1.0
9332,1.0
25882,0.0
28794,1.0
4197,0.0
14364,1.0
47264,0.0
37320,1.0
8117,0.0
31415,0.0
2233,1.0
42687,1.0
20429,0.0
42483,0.0
44338,0.0
13408,0.0
12089,0.0
8066,1.0
25971,0.0
26240,1.0
24437,0.0
22450,1.0
46758,1.0
44372,0.0
1476,1.0
5748,1.0
32261,1.0
9264,0.0
11628,1.0
32005,1.0
4731,0.0
13105,0.0
37753,0.0
15162,0.0
7437,1.0
32801,0.0
50,1.0
29070,0.0
48362,0.0
29379,0.0
36878,1.0
27028,0.0
20782,1.0
23797,1.0
31449,0.0
46719,1.0
8916,0.0
21142,0.0
47253,0.0
39274,1.0
27381,0.0
8689,0.0
32753,1.0
5429,1.0
43433,1.0
20501,1.0
9218,1.0
35599,0.0
10977,0.0
41644,1.0
42179,0.0
4224,0.0
18258,0.0
41598,0.0
44949,1.0
9012,0.0
40741,1.0
4828,0.0
4260,1.0
5027,1.0
18791,1.0
20193,1.0
14620,1.0
36754,0.0
6451,1.0
9360,1.0
35696,1.0
21110,1.0
46030,1.0
29024,0.0
43196,0.0
13251,1.0
9157,1.0
7110,0.0
41285,0.0
1223,0.0
3625,1.0
43133,1.0
39247,1.0
3360,1.0
46055,0.0
10733,0.0
45555,1.0
18666,1.0
17314,1.0
23636,1.0
23031,1.0
16910,1.0
11201,1.0
37088,1.0
35981,0.0
16146,0.0
30824,0.0
14305,1.0
982,0.0
5023,1.0
28118,1.0
24930,0.0
8727,1.0
39397,0.0
37537,1.0
4752,0.0
25282,1.0
26228,1.0
46101,0.0
13342,1.0
26040,0.0
12648,1.0
19947,1.0
42706,1.0
31676,1.0
8395,0.0
21849,1.0
15231,0.0
26510,0.0
19740,1.0
29234,1.0
21242,1.0
15093,1.0
32105,0.0
42127,1.0
414,1.0
43588,1.0
10441,0.0
29574,0.0
24133,1.0
4671,1.0
10029,1.0
514,0.0
16433,0.0
23549,1.0
41506,0.0
28925,1.0
14409,1.0
45003,1.0
42992,1.0
42742,0.0
23055,0.0
44896,0.0
9586,1.0
8411,0.0
14919,1.0
2860,0.0
23485,0.0
32142,0.0
38887,1.0
4323,1.0
12321,1.0
37435,1.0
33354,0.0
47574,0.0
7899,0.0
12245,0.0
28274,0.0
11643,1.0
32662,1.0
9749,1.0
9338,0.0
27679,1.0
19920,1.0
43816,1.0
27022,0.0
2630,1.0
37322,1.0
18991,0.0
14498,1.0
5948,0.0
36130,1.0
38740,0.0
43047,0.0
28052,0.0
9543,0.0
10349,0.0
8951,1.0
37144,0.0
26146,1.0
12811,1.0
22269,0.0
15204,0.0
42777,0.0
30847,1.0
18081,0.0
5150,1.0
40518,1.0
22135,0.0
34798,1.0
42333,0.0
9258,1.0
21653,1.0
13212,1.0
14826,0.0
13023,1.0
2439,0.0
34868,1.0
20461,0.0
31170,1.0
2418,1.0
31470,0.0
777,0.0
27358,1.0
32139,0.0
22178,0.0
11409,1.0
3934,1.0
14643,0.0
43992,1.0
33049,1.0
18423,0.0
30326,1.0
21663,1.0
26521,1.0
32063,0.0
5015,0.0
17684,1.0
30718,1.0
35674,0.0
23053,1.0
26428,0.0
8799,1.0
20359,1.0
46686,0.0
41620,1.0
48254,1.0
41313,1.0
41307,0.0
7398,1.0
11479,0.0
44353,0.0
23320,1.0
47640,0.0
26333,0.0
3364,1.0
3819,1.0
27946,1.0
35492,1.0
24159,1.0
39562,1.0
13289,0.0
29767,1.0
29476,1.0
32256,1.0
19605,1.0
19528,0.0
2046,1.0
33448,1.0
15907,0.0
37718,0.0
3061,1.0
6123,0.0
44553,1.0
9623,1.0
33242,1.0
11251,1.0
28155,1.0
43684,0.0
13442,0.0
41690,0.0
21269,1.0
31885,1.0
12176,0.0
31719,0.0
35837,1.0
24067,0.0
